date,open,high,low,close,adjusted close,volume,dividend,split,sma20,sma55,signal
2020-09-17 00:00:00,3009.25,3029.432,2972.55,3008.73,150.4365,6449050.0,0.0,1.0,3160.206,3166.4590909090907,
2020-09-16 00:00:00,3179.99,3187.238,3074.15,3078.1,153.905,4531189.0,0.0,1.0,3145.9255000000003,3164.484,
2020-09-15 00:00:00,3136.16,3175.02,3108.92,3156.13,157.8065,4021535.0,0.0,1.0,3131.5505000000003,3163.6221818181816,
2020-09-14 00:00:00,3172.9372,3187.39,3096.0,3102.97,155.1485,4529596.0,0.0,1.0,3114.5525000000002,3161.492909090909,
2020-09-11 00:00:00,3208.69,3217.3409,3083.98,3116.22,155.811,5093982.0,0.0,1.0,3106.031,3160.5507272727273,
2020-09-10 00:00:00,3307.2188,3349.89,3170.55,3175.11,158.7555,5330741.0,0.0,1.0,3105.259,3160.182909090909,
2020-09-09 00:00:00,3202.99,3303.175,3185.0,3268.61,163.4305,5188675.0,0.0,1.0,3108.9049999999997,3161.7018181818185,
2020-09-08 00:00:00,3144.0,3250.845,3130.0,3149.84,157.492,6094205.0,0.0,1.0,3111.399,3162.2796363636367,
2020-09-04 00:00:00,3318.0,3381.5,3111.13,3294.62,164.731,8781754.0,0.0,1.0,3116.17,3165.847454545454,
2020-09-03 00:00:00,3485.0,3488.41,3303.0,3368.0,168.4,8161113.0,0.0,1.0,3128.32,3170.7310909090907,
2020-09-02 00:00:00,3547.0,3552.25,3486.685,3531.45,176.5725,3931476.0,0.0,1.0,3143.8295,3178.2661818181814,
2020-09-01 00:00:00,3489.58,3513.87,3467.0,3499.12,174.956,3476407.0,0.0,1.0,3161.349,3185.423636363636,
2020-08-31 00:00:00,3408.99,3495.0,3405.0,3450.96,172.548,4185885.0,0.0,1.0,3176.653,3191.156363636364,
2020-08-28 00:00:00,3423.0,3433.3699,3386.5,3401.8,170.09,2896978.0,0.0,1.0,3188.0405,3196.078909090909,
2020-08-27 00:00:00,3450.05,3453.0,3378.0,3400.0,170.0,4264795.0,0.0,1.0,3203.284,3201.009636363636,
2020-08-26 00:00:00,3351.11,3451.7387,3344.5675,3441.85,172.0925,6508743.0,0.0,1.0,3224.3869999999997,3207.038181818182,
2020-08-25 00:00:00,3294.99,3357.4,3267.0,3346.49,167.3245,3992842.0,0.0,1.0,3241.7185,3210.84,
2020-08-24 00:00:00,3310.15,3380.315,3257.5608,3307.46,165.373,4666258.0,0.0,1.0,3250.642,3215.793454545454,
2020-08-21 00:00:00,3295.0,3314.3962,3275.39,3284.72,164.236,3575862.0,0.0,1.0,3266.8545,3218.3567272727273,
2020-08-20 00:00:00,3252.0,3312.62,3238.0,3297.37,164.8685,3332478.0,0.0,1.0,3283.9775,3218.1021818181816,
2020-08-19 00:00:00,3303.01,3315.9,3256.0001,3260.48,163.024,4185137.0,0.0,1.0,3296.565,3216.9836363636364,
2020-08-18 00:00:00,3212.0,3320.0,3205.8187,3312.49,165.6245,5345974.0,0.0,1.0,3308.2845,3218.2805454545455,
2020-08-17 00:00:00,3173.12,3194.97,3154.1775,3182.41,159.1205,2675890.0,0.0,1.0,3309.5985,3220.7169090909088,
2020-08-14 00:00:00,3178.18,3178.2357,3120.0,3148.02,157.401,2751723.0,0.0,1.0,3311.851,3223.326727272727,
2020-08-13 00:00:00,3182.99,3217.5211,3155.0,3161.02,158.051,3149043.0,0.0,1.0,3314.0909999999994,3225.5970909090906,
2020-08-12 00:00:00,3108.0,3174.385,3101.42,3162.24,158.112,3527229.0,0.0,1.0,3313.4474999999998,3224.710363636363,
2020-08-11 00:00:00,3113.2,3159.22,3073.0,3080.67,154.0335,3718057.0,0.0,1.0,3304.0505,3223.2174545454545,
2020-08-10 00:00:00,3170.31,3172.51,3101.52,3148.16,157.408,3167274.0,0.0,1.0,3303.9665,3220.705272727273,
2020-08-07 00:00:00,3224.01,3240.81,3140.6726,3167.46,158.373,3936127.0,0.0,1.0,3297.6085,3219.9856363636363,
2020-08-06 00:00:00,3194.36,3247.47,3165.43,3225.0,161.25,3940602.0,0.0,1.0,3290.4584999999997,3220.360181818182,
2020-08-05 00:00:00,3143.77,3213.5859,3127.3,3205.03,160.2515,3930025.0,0.0,1.0,3274.1375,3220.880727272727,
2020-08-04 00:00:00,3101.21,3167.24,3101.21,3138.83,156.9415,4694294.0,0.0,1.0,3256.123,3220.0423636363635,
2020-08-03 00:00:00,3180.51,3184.0,3104.0,3111.89,155.5945,5074663.0,0.0,1.0,3239.1695,3218.1310909090907,
2020-07-31 00:00:00,3244.0,3246.82,3151.0,3164.68,158.234,8083369.0,0.0,1.0,3227.3134999999997,3217.357818181818,
2020-07-30 00:00:00,3014.0,3092.0,3005.0,3051.88,152.594,6128265.0,0.0,1.0,3209.9075,3213.342727272727,
2020-07-29 00:00:00,3030.99,3039.1592,2996.77,3033.53,151.6765,2974060.0,0.0,1.0,3189.4914999999996,3207.7950909090905,
2020-07-28 00:00:00,3054.27,3077.0926,2995.76,3000.33,150.0165,3126651.0,0.0,1.0,3172.1835,3201.188181818182,
2020-07-27 00:00:00,3062.0,3098.0,3015.77,3055.21,152.7605,4170492.0,0.0,1.0,3159.571,3194.1259999999997,
2020-07-24 00:00:00,2930.0,3031.58,2888.0,3008.91,150.4455,5632413.0,0.0,1.0,3145.7805,3186.2347272727275,
2020-07-23 00:00:00,3098.2713,3098.2713,2970.0,2986.55,149.3275,5656906.0,0.0,1.0,3130.2394999999997,3180.778363636364,
2020-07-22 00:00:00,3125.0,3149.9999,3065.26,3099.91,154.9955,4104225.0,0.0,1.0,3122.2110000000002,3179.1303636363637,
2020-07-21 00:00:00,3232.49,3240.58,3105.72,3138.29,156.9145,6075758.0,0.0,1.0,3113.501,3178.086727272728,
2020-07-20 00:00:00,3000.2,3201.36,2994.02,3196.84,159.842,7488703.0,0.0,1.0,3114.2225,3179.8481818181817,
2020-07-17 00:00:00,3009.0,3024.0,2948.45,2961.97,148.0985,4716329.0,0.0,1.0,3104.92,3175.5349090909094,
2020-07-16 00:00:00,2971.06,3032.0,2918.23,2999.9,149.995,6394284.0,0.0,1.0,3096.864,3173.2603636363638,
2020-07-15 00:00:00,3080.23,3098.35,2973.18,3008.87,150.4435,5789358.0,0.0,1.0,3089.1955000000003,3169.3987272727272,
2020-07-14 00:00:00,3089.0,3127.38,2950.0,3084.0,154.2,7231956.0,0.0,1.0,3089.362,3168.221818181818,
2020-07-13 00:00:00,3251.06,3344.29,3068.39,3104.0,155.2,7722519.0,0.0,1.0,3087.154,3167.4785454545454,
2020-07-10 00:00:00,3191.76,3215.0,3135.7,3200.0,160.0,5486005.0,0.0,1.0,3088.781,3167.9503636363634,
2020-07-09 00:00:00,3115.99,3193.88,3074.0,3182.63,159.1315,6388971.0,0.0,1.0,3086.6625,3169.5412727272724,
2020-07-08 00:00:00,3022.61,3083.97,3012.43,3081.11,154.0555,5037856.0,0.0,1.0,3080.4665,3170.6561818181817,
2020-07-07 00:00:00,3058.55,3069.55,2990.0,3000.12,150.006,5257688.0,0.0,1.0,3073.531,3170.660909090909,
2020-07-06 00:00:00,2934.97,3059.88,2930.0,3057.04,152.852,6880340.0,0.0,1.0,3070.7884999999997,3169.352727272727,
2020-07-02 00:00:00,2912.01,2955.56,2871.1,2890.3,144.515,6593735.0,0.0,1.0,3057.0695,3168.0769090909093,
2020-07-01 00:00:00,2757.99,2895.0,2754.0,2878.7,143.935,6364355.0,0.0,1.0,3048.4105,3166.6912727272725,
2020-06-30 00:00:00,2685.07,2769.63,2675.03,2758.82,137.941,3769686.0,0.0,1.0,3034.675,3162.1474545454544,
2020-06-29 00:00:00,2690.01,2696.8,2630.08,2680.38,134.019,4223422.0,0.0,1.0,3018.6775000000002,3154.916181818182,
2020-06-26 00:00:00,2775.06,2782.57,2688.0,2692.87,134.6435,6500784.0,0.0,1.0,3000.5605,3146.4932727272726,
2020-06-25 00:00:00,2739.55,2756.23,2712.14,2754.58,137.729,2968657.0,0.0,1.0,2987.844,3140.1589090909097,
2020-06-24 00:00:00,2780.0,2796.0,2721.0,2734.4,136.72,4526605.0,0.0,1.0,2975.2365,3133.2167272727274,
2020-06-23 00:00:00,2726.02,2783.11,2718.04,2764.41,138.2205,4231707.0,0.0,1.0,2958.4615,3125.7494545454547,
2020-06-22 00:00:00,2684.5,2715.0,2669.0,2713.82,135.691,3208780.0,0.0,1.0,2937.2380000000003,3115.6623636363634,
2020-06-19 00:00:00,2678.08,2697.43,2659.0,2675.01,133.7505,5776963.0,0.0,1.0,2911.1465,3107.029090909091,
2020-06-18 00:00:00,2647.01,2659.64,2636.11,2653.98,132.699,2487774.0,0.0,1.0,2895.7470000000003,3095.381090909091,
2020-06-17 00:00:00,2647.5,2655.0,2631.82,2640.98,132.049,2959316.0,0.0,1.0,2877.801,3082.1625454545456,
2020-06-16 00:00:00,2620.0,2620.0,2576.0,2615.27,130.7635,3595649.0,0.0,1.0,2858.121,3065.5047272727275,
2020-06-15 00:00:00,2526.6,2584.0,2508.0,2572.68,128.634,3873335.0,0.0,1.0,2832.555,3048.660363636364,
2020-06-12 00:00:00,2601.21,2621.48,2503.35,2545.02,127.251,5436127.0,0.0,1.0,2804.6059999999998,3032.1887272727267,
2020-06-11 00:00:00,2603.5,2671.38,2536.23,2557.96,127.898,5800107.0,0.0,1.0,2772.504,3016.846181818182,
2020-06-10 00:00:00,2645.0,2722.35,2626.26,2647.45,132.3725,4946031.0,0.0,1.0,2745.745,3003.1634545454544,
2020-06-09 00:00:00,2529.44,2626.43,2525.0,2600.86,130.043,5175950.0,0.0,1.0,2721.7325,2987.8727272727274,
2020-06-08 00:00:00,2500.2,2530.0,2487.34,2524.06,126.203,3970654.0,0.0,1.0,2697.9294999999997,2972.9194545454548,
2020-06-05 00:00:00,2444.51,2488.65,2437.13,2483.0,124.15,3306445.0,0.0,1.0,2669.2275,2957.929272727273,
2020-06-04 00:00:00,2477.43,2507.54,2450.01,2460.6,123.03,2948710.0,0.0,1.0,2647.7425,2942.9452727272733,
2020-06-03 00:00:00,2468.01,2488.0,2461.17,2478.4,123.92,2671024.0,0.0,1.0,2627.7275,2928.0549090909094,
2020-06-02 00:00:00,2467.0,2473.53,2445.31,2472.41,123.6205,2529903.0,0.0,1.0,2613.407,2913.7263636363637,
2020-06-01 00:00:00,2448.0,2476.93,2444.17,2471.04,123.552,2938032.0,0.0,1.0,2602.9399999999996,2898.427272727273,
2020-05-29 00:00:00,2415.94,2442.37,2398.2,2442.37,122.1185,3529329.0,0.0,1.0,2590.415,2884.972,
2020-05-28 00:00:00,2384.33,2436.97,2378.23,2401.1,120.055,3193136.0,0.0,1.0,2572.741,2871.391636363636,
2020-05-27 00:00:00,2404.99,2413.58,2330.0,2410.39,120.5195,5056945.0,0.0,1.0,2556.5405,2857.7438181818184,
2020-05-26 00:00:00,2458.0,2462.0,2414.06,2421.86,121.093,3568153.0,0.0,1.0,2539.4129999999996,2844.2823636363637,
2020-05-22 00:00:00,2455.01,2469.85,2430.13,2436.88,121.844,2867079.0,0.0,1.0,2525.566,2832.5770909090907,
2020-05-21 00:00:00,2500.0,2525.45,2442.54,2446.74,122.337,5114403.0,0.0,1.0,2514.1525,2819.8239999999996,
2020-05-20 00:00:00,2477.87,2500.01,2467.27,2497.94,124.897,3998143.0,0.0,1.0,2506.3504999999996,2807.650909090909,
2020-05-19 00:00:00,2429.83,2485.0,2428.97,2449.33,122.4665,4320498.0,0.0,1.0,2496.768,2793.5478181818185,
2020-05-18 00:00:00,2404.35,2433.0,2384.01,2426.26,121.313,4366572.0,0.0,1.0,2487.3175,2779.388363636364,
2020-05-15 00:00:00,2368.52,2411.0,2356.37,2409.78,120.489,4234951.0,0.0,1.0,2479.1724999999997,2766.1329090909094,
2020-05-14 00:00:00,2361.01,2391.37,2353.21,2388.85,119.4425,3648128.0,0.0,1.0,2471.364,2752.986727272727,
2020-05-13 00:00:00,2366.8,2407.7,2337.8,2367.92,118.396,4782919.0,0.0,1.0,2461.862,2738.5001818181818,
2020-05-12 00:00:00,2411.85,2419.0,2355.0,2356.95,117.8475,3074916.0,0.0,1.0,2447.337,2725.865090909091,
2020-05-11 00:00:00,2374.7,2419.67,2372.11,2409.0,120.45,3259231.0,0.0,1.0,2437.7439999999997,2714.51,
2020-05-08 00:00:00,2372.14,2387.24,2357.0,2379.61,118.9805,3211228.0,0.0,1.0,2430.5215,2703.2241818181815,
2020-05-07 00:00:00,2374.78,2376.0,2343.11,2367.61,118.3805,3396411.0,0.0,1.0,2424.752,2690.7223636363633,
2020-05-06 00:00:00,2329.44,2357.45,2320.0,2351.26,117.563,3117814.0,0.0,1.0,2419.2850000000003,2678.7650909090908,
2020-05-05 00:00:00,2340.0,2351.0,2307.13,2317.8,115.89,3242496.0,0.0,1.0,2411.255,2666.606,
2020-05-04 00:00:00,2256.38,2326.98,2256.38,2315.99,115.7995,4865926.0,0.0,1.0,2403.434,2652.352909090909,
2020-05-01 00:00:00,2336.8,2362.44,2258.19,2286.04,114.302,9772605.0,0.0,1.0,2394.184,2636.8574545454544,
2020-04-30 00:00:00,2419.84,2475.0,2396.01,2474.0,123.7,9534611.0,0.0,1.0,2395.7655,2623.7149090909093,
2020-04-29 00:00:00,2330.01,2391.89,2310.0,2372.71,118.6355,4591593.0,0.0,1.0,2394.346,2613.001090909091,
2020-04-28 00:00:00,2372.1,2373.5,2306.0,2314.08,115.704,5269446.0,0.0,1.0,2389.5305,2600.531636363636,
2020-04-27 00:00:00,2443.2,2444.88,2363.0,2376.0,118.8,5645645.0,0.0,1.0,2387.2375,2589.024909090909,
2020-04-24 00:00:00,2417.0,2420.43,2382.0,2410.22,120.511,3831797.0,0.0,1.0,2385.9044999999996,2576.7743636363634,
2020-04-23 00:00:00,2399.98,2424.22,2382.08,2399.45,119.9725,5066552.0,0.0,1.0,2383.54,2563.964363636364,
2020-04-22 00:00:00,2369.0,2394.0,2351.0,2363.49,118.1745,4218295.0,0.0,1.0,2376.8175,2548.755090909091,
2020-04-21 00:00:00,2416.61,2428.31,2279.66,2328.12,116.406,7476679.0,0.0,1.0,2370.757,2533.218545454545,
2020-04-20 00:00:00,2389.95,2444.98,2386.05,2393.61,119.6805,5770694.0,0.0,1.0,2369.1245,2520.7185454545456,
2020-04-17 00:00:00,2372.33,2400.0,2316.02,2375.0,118.75,7930010.0,0.0,1.0,2367.3855,2509.352727272727,
2020-04-16 00:00:00,2346.0,2461.0,2335.0,2408.19,120.4095,12038201.0,0.0,1.0,2368.3525,2497.5554545454547,
2020-04-15 00:00:00,2257.68,2333.37,2245.0,2307.68,115.384,6866567.0,0.0,1.0,2365.3405,2486.9623636363635,
2020-04-14 00:00:00,2200.47,2292.0,2186.21,2283.32,114.166,8087193.0,0.0,1.0,2361.659,2476.137272727273,
2020-04-13 00:00:00,2040.0,2180.0,2038.0,2168.87,108.4435,6716709.0,0.0,1.0,2349.6525,2465.410909090909,
2020-04-09 00:00:00,2044.3,2053.0,2017.66,2042.76,102.138,4655617.0,0.0,1.0,2332.81,2453.8178181818184,
2020-04-08 00:00:00,2021.0,2044.0,2011.15,2043.0,102.15,3977313.0,0.0,1.0,2316.5795,2442.0020000000004,
2020-04-07 00:00:00,2017.11,2035.72,1997.62,2011.6,100.58,5113983.0,0.0,1.0,2299.5964999999997,2428.493272727272,
2020-04-06 00:00:00,1936.0,1998.52,1930.02,1997.59,99.8795,5773181.0,0.0,1.0,2283.5860000000002,2415.0967272727275,
2020-04-03 00:00:00,1911.15,1926.33,1889.15,1906.59,95.3295,3609870.0,0.0,1.0,2263.1159999999995,2399.5,
2020-04-02 00:00:00,1901.64,1927.53,1890.0,1918.83,95.9415,4335985.0,0.0,1.0,2244.7555,2385.0456363636367,
2020-04-01 00:00:00,1932.97,1944.96,1893.0,1907.7,95.385,4121875.0,0.0,1.0,2216.4405,2371.0945454545454,
2020-03-31 00:00:00,1964.35,1993.02,1944.01,1949.72,97.486,5123626.0,0.0,1.0,2195.291,2358.289818181818,
2020-03-30 00:00:00,1922.83,1973.63,1912.34,1963.95,98.1975,6126087.0,0.0,1.0,2177.7845,2345.980181818182,
2020-03-27 00:00:00,1930.86,1939.79,1899.92,1900.1,95.005,5387897.0,0.0,1.0,2153.9895,2332.977090909091,
2020-03-26 00:00:00,1902.0,1956.49,1889.29,1955.49,97.7745,6235118.0,0.0,1.0,2131.2529999999997,2321.7554545454545,
2020-03-25 00:00:00,1920.69,1950.26,1885.78,1885.84,94.292,6479073.0,0.0,1.0,2105.5725,2309.7703636363635,
2020-03-24 00:00:00,1951.5,1955.0,1900.34,1940.1,97.005,7147080.0,0.0,1.0,2084.403,2298.536545454546,
2020-03-23 00:00:00,1827.75,1919.4,1812.0,1902.83,95.1415,7808489.0,0.0,1.0,2063.1385,2284.998,
2020-03-20 00:00:00,1926.31,1957.0,1820.73,1846.09,92.3045,9817850.0,0.0,1.0,2035.7625,2271.274909090909,
2020-03-19 00:00:00,1860.0,1945.0,1832.65,1880.93,94.0465,10399943.0,0.0,1.0,2011.059,2259.5816363636363,
2020-03-18 00:00:00,1750.0,1841.66,1745.0,1830.0,91.5,9596297.0,0.0,1.0,1982.1495,2247.708909090909,
2020-03-17 00:00:00,1775.47,1857.78,1689.24,1807.84,90.392,10917129.0,0.0,1.0,1957.1575,2235.8405454545455,
2020-03-16 00:00:00,1641.51,1759.45,1626.03,1689.15,84.4575,8917265.0,0.0,1.0,1927.4489999999998,2221.4905454545456,
2020-03-13 00:00:00,1755.0,1786.31,1680.62,1785.0,89.25,8809725.0,0.0,1.0,1908.2554999999998,2208.992181818182,
2020-03-12 00:00:00,1721.98,1765.0,1675.0,1676.61,83.8305,11346214.0,0.0,1.0,1889.9479999999999,2194.548,
2020-03-11 00:00:00,1857.85,1871.32,1801.5,1820.86,91.043,5646831.0,0.0,1.0,1878.841,2183.2478181818183,
2020-03-10 00:00:00,1870.88,1894.27,1818.17,1891.82,94.591,7133310.0,0.0,1.0,1872.852,2173.9881818181816,
2020-03-09 00:00:00,1773.86,1862.77,1761.29,1800.61,90.0305,7813232.0,0.0,1.0,1863.003,2162.9012727272725,
2020-03-06 00:00:00,1875.0,1910.87,1869.5,1901.09,95.0545,5273580.0,0.0,1.0,1862.7280000000003,2153.432727272727,
2020-03-05 00:00:00,1933.0,1960.72,1910.0,1924.03,96.2015,4748210.0,0.0,1.0,1862.988,2144.108181818182,
2020-03-04 00:00:00,1946.57,1978.0,1922.0,1975.83,98.7915,4772919.0,0.0,1.0,1866.3944999999999,2135.5461818181816,
2020-03-03 00:00:00,1975.37,1996.33,1888.09,1908.99,95.4495,7534491.0,0.0,1.0,1864.3580000000002,2124.8379999999997,
2020-03-02 00:00:00,1906.49,1954.51,1870.0,1953.95,97.6975,6761651.0,0.0,1.0,1863.8579999999997,2115.8310909090906,
2020-02-28 00:00:00,1814.63,1889.76,1811.13,1883.75,94.1875,9493797.0,0.0,1.0,1863.0404999999998,2105.9672727272728,
2020-02-27 00:00:00,1934.38,1975.0,1882.76,1884.3,94.215,8143993.0,0.0,1.0,1859.4810000000002,2096.413090909091,
2020-02-26 00:00:00,1970.28,2014.67,1960.45,1979.59,98.9795,5240402.0,0.0,1.0,1864.1684999999998,2088.9719999999998,
2020-02-25 00:00:00,2026.42,2034.6,1958.42,1972.74,98.637,6219094.0,0.0,1.0,1865.8005,2081.786909090909,
2020-02-24 00:00:00,2003.18,2039.3,1987.97,2009.29,100.4645,6546997.0,0.0,1.0,1871.1234999999997,2075.465818181818,
2020-02-21 00:00:00,2142.15,2144.55,2088.0,2095.97,104.7985,4650740.0,0.0,1.0,1883.6174999999998,2069.7743636363634,
2020-02-20 00:00:00,2173.07,2176.79,2127.45,2153.1,107.655,3131342.0,0.0,1.0,1897.2259999999999,2065.656,
2020-02-19 00:00:00,2167.8,2185.1,2161.12,2170.22,108.511,2561165.0,0.0,1.0,1914.2369999999999,2062.067090909091,
2020-02-18 00:00:00,2125.02,2166.07,2124.11,2155.67,107.7835,2951070.0,0.0,1.0,1931.6284999999996,2058.510909090909,
2020-02-14 00:00:00,2155.68,2159.04,2125.89,2134.87,106.7435,2606169.0,0.0,1.0,1953.9145,2055.184909090909,
2020-02-13 00:00:00,2144.99,2170.28,2142.0,2149.87,107.4935,3031791.0,0.0,1.0,1972.1580000000001,2052.164545454545,
2020-02-12 00:00:00,2163.2,2180.25,2155.29,2160.0,108.0,3334264.0,0.0,1.0,1996.3275,2049.872909090909,
2020-02-11 00:00:00,2150.9,2185.95,2136.0,2150.8,107.54,5746011.0,0.0,1.0,2012.8245,2043.9965454545454,
2020-02-10 00:00:00,2085.01,2135.6,2084.96,2133.91,106.6955,5056235.0,0.0,1.0,2024.929,2039.654727272727,
2020-02-07 00:00:00,2041.99,2098.53,2038.1,2079.28,103.964,5095347.0,0.0,1.0,2038.8625,2035.3856363636362,
2020-02-06 00:00:00,2041.02,2056.3,2024.8,2050.23,102.5115,3182954.0,0.0,1.0,2046.3195,2029.4625454545453,
2020-02-05 00:00:00,2071.02,2071.02,2032.0,2039.87,101.9935,4376174.0,0.0,1.0,2052.1115,2022.728909090909,
2020-02-04 00:00:00,2029.88,2059.8,2015.37,2049.67,102.4835,5289338.0,0.0,1.0,2055.8034999999995,2016.3692727272726,
2020-02-03 00:00:00,2010.6,2048.5,2000.25,2004.2,100.21,5899094.0,0.0,1.0,2060.564,2009.8367272727273,
2020-01-31 00:00:00,2051.47,2055.72,2002.27,2008.72,100.436,15567283.0,0.0,1.0,2063.3025000000002,2004.0294545454544,
2020-01-30 00:00:00,1858.0,1872.87,1850.61,1870.68,93.534,6327438.0,0.0,1.0,2062.6490000000003,1994.5216363636362,
2020-01-29 00:00:00,1864.0,1874.75,1855.02,1858.0,92.9,2101390.0,0.0,1.0,2061.334,1985.121636363636,
2020-01-28 00:00:00,1840.5,1858.11,1830.02,1853.25,92.6625,2808040.0,0.0,1.0,2055.0170000000003,1975.0318181818182,
2020-01-27 00:00:00,1820.0,1841.0,1815.34,1828.34,91.417,3528509.0,0.0,1.0,2047.7969999999998,1966.3165454545456,
2020-01-24 00:00:00,1891.37,1894.99,1847.44,1861.64,93.082,3766181.0,0.0,1.0,2040.4145,1958.6496363636363,
2020-01-23 00:00:00,1885.11,1889.98,1872.76,1884.58,94.229,2484613.0,0.0,1.0,2029.845,1953.4807272727273,
2020-01-22 00:00:00,1896.09,1902.5,1883.34,1887.46,94.373,3216257.0,0.0,1.0,2016.563,1950.6570909090908,
2020-01-21 00:00:00,1865.0,1894.27,1860.0,1892.0,94.6,3643771.0,0.0,1.0,2002.652,1947.9116363636363,
2020-01-17 00:00:00,1885.89,1886.64,1857.25,1864.72,93.236,3997340.0,0.0,1.0,1988.1045,1945.2410909090909,
2020-01-16 00:00:00,1882.99,1885.59,1866.02,1877.94,93.897,2659493.0,0.0,1.0,1975.2580000000003,1943.0656363636365,
2020-01-15 00:00:00,1872.25,1878.86,1855.09,1862.02,93.101,2896592.0,0.0,1.0,1960.8654999999999,1942.2552727272728,
2020-01-14 00:00:00,1885.88,1887.11,1858.55,1869.44,93.472,3446381.0,0.0,1.0,1946.3375,1941.3572727272726,
2020-01-13 00:00:00,1891.31,1898.0,1880.8,1891.3,94.565,2753903.0,0.0,1.0,1933.3625,1941.0590909090909,
2020-01-10 00:00:00,1905.37,1906.94,1880.0,1883.16,94.158,2856959.0,0.0,1.0,1920.825,1939.848909090909,
2020-01-09 00:00:00,1909.89,1917.82,1895.8,1901.05,95.0525,3174962.0,0.0,1.0,1911.9135,1938.7052727272728,
2020-01-08 00:00:00,1898.04,1911.0,1886.44,1891.97,94.5985,3511966.0,0.0,1.0,1904.0004999999996,1938.5574545454547,
2020-01-07 00:00:00,1904.5,1913.89,1892.04,1906.86,95.343,4134010.0,0.0,1.0,1897.35,1937.6732727272727,
2020-01-06 00:00:00,1860.0,1903.69,1860.0,1902.88,95.144,4065698.0,0.0,1.0,1890.0105000000003,1937.9830909090908,
2020-01-03 00:00:00,1864.5,1886.2,1864.5,1874.97,93.7485,3766604.0,0.0,1.0,1883.5489999999998,1936.798909090909,
2020-01-02 00:00:00,1875.0,1898.01,1864.15,1898.01,94.9005,4035910.0,0.0,1.0,1878.0134999999998,1936.711272727273,
2019-12-31 00:00:00,1842.0,1853.26,1832.23,1847.84,92.392,2510380.0,0.0,1.0,1876.8715,1936.7430909090908,
2019-12-30 00:00:00,1874.0,1884.0,1840.62,1846.89,92.3445,3677306.0,0.0,1.0,1876.316,1936.1241818181818,
2019-12-27 00:00:00,1882.92,1901.4,1866.01,1869.8,93.49,6188754.0,0.0,1.0,1877.1434999999997,1936.8478181818182,
2019-12-26 00:00:00,1801.01,1870.46,1799.5,1868.77,93.4385,6024608.0,0.0,1.0,1879.1650000000002,1937.9556363636364,
2019-12-24 00:00:00,1793.81,1795.57,1787.58,1789.21,89.4605,881337.0,0.0,1.0,1875.5435000000002,1939.774909090909,
2019-12-23 00:00:00,1788.26,1793.0,1784.51,1793.0,89.65,2137493.0,0.0,1.0,1870.9645,1939.9203636363636,
2019-12-20 00:00:00,1799.62,1802.97,1782.45,1786.5,89.325,5152460.0,0.0,1.0,1865.9165,1941.9183636363634,
2019-12-19 00:00:00,1780.5,1792.99,1774.06,1792.28,89.614,2738320.0,0.0,1.0,1860.9305,1941.3987272727272,
2019-12-18 00:00:00,1795.02,1798.2,1782.36,1784.03,89.2015,3354137.0,0.0,1.0,1856.896,1939.4389090909092,
2019-12-17 00:00:00,1778.01,1792.0,1777.39,1790.66,89.533,3646697.0,0.0,1.0,1852.532,1939.258,
2019-12-16 00:00:00,1767.0,1769.5,1757.05,1769.21,88.4605,3149345.0,0.0,1.0,1847.8915000000002,1936.8601818181817,
2019-12-13 00:00:00,1765.0,1768.99,1755.0,1760.94,88.047,2747909.0,0.0,1.0,1842.4665,1933.894909090909,
2019-12-12 00:00:00,1750.0,1764.0,1745.44,1760.33,88.0165,3103949.0,0.0,1.0,1835.9180000000001,1929.9767272727272,
2019-12-11 00:00:00,1741.67,1750.0,1735.71,1748.72,87.436,2101318.0,0.0,1.0,1829.196,1927.0627272727272,
2019-12-10 00:00:00,1747.4,1750.67,1735.0,1739.21,86.9605,2515644.0,0.0,1.0,1821.1039999999998,1923.1583636363637,
2019-12-09 00:00:00,1750.66,1766.89,1745.61,1749.51,87.4755,2502489.0,0.0,1.0,1813.9810000000002,1920.7176363636363,
2019-12-06 00:00:00,1751.2,1754.4,1740.13,1751.6,87.58,3119979.0,0.0,1.0,1806.218,1918.3049090909092,
2019-12-05 00:00:00,1763.5,1763.5,1740.0,1740.48,87.024,2827852.0,0.0,1.0,1798.098,1913.9574545454545,
2019-12-04 00:00:00,1774.01,1789.09,1760.22,1760.69,88.0345,2680700.0,0.0,1.0,1792.384,1910.102,
2019-12-03 00:00:00,1760.0,1772.87,1747.23,1769.96,88.498,3529582.0,0.0,1.0,1785.9815000000003,1905.7505454545455,
2019-12-02 00:00:00,1804.4,1805.55,1762.68,1781.6,89.08,3931750.0,0.0,1.0,1782.6695,1900.0347272727274,
2019-11-29 00:00:00,1817.78,1824.69,1800.79,1800.8,90.04,1923440.0,0.0,1.0,1780.3649999999998,1893.6292727272728,
2019-11-27 00:00:00,1801.0,1824.5,1797.31,1818.51,90.9255,3035846.0,0.0,1.0,1777.8005,1887.2345454545452,
2019-11-26 00:00:00,1779.92,1797.03,1778.35,1796.94,89.847,3190428.0,0.0,1.0,1774.209,1880.7121818181818,
2019-11-25 00:00:00,1753.25,1777.42,1753.24,1773.84,88.692,3489467.0,0.0,1.0,1773.4405,1874.148,
2019-11-22 00:00:00,1739.02,1746.43,1731.0,1745.72,87.286,2479081.0,0.0,1.0,1771.0765,1866.7998181818182,
